;0;0;0;0;0
437;62.1;63.21;63.54;59.22;62.31
438;62.09;63.19;63.54;59.22;62.31
439;61.7;63.07;63.15;58.87;61.97
440;61.66;62.95;63.12;58.83;61.93
441;61.6;62.91;63.0;58.75;61.85
442;61.57;62.89;62.97;58.73;61.82
443;61.33;62.86;62.81;58.54;61.7
444;60.98;62.85;62.35;58.08;61.28
445;60.88;62.78;62.22;57.97;61.15
446;60.76;62.69;62.09;57.85;61.02
447;60.61;62.63;61.92;57.72;60.87
448;60.6;62.57;61.92;57.72;60.87
449;60.6;62.56;61.91;57.72;60.87
450;60.45;62.55;61.78;57.6;60.76
451;60.39;62.28;61.76;57.53;60.67
452;60.23;62.23;61.68;57.46;60.61
453;60.1;62.18;61.56;57.35;60.49
454;60.08;62.16;61.5;57.32;60.44
455;60.06;62.09;61.48;57.3;60.42
456;60.04;61.98;61.44;57.27;60.4
457;60.04;61.95;61.43;57.27;60.4
458;60.0;61.91;61.37;57.21;60.35
459;59.93;61.88;61.31;57.15;60.29
460;59.85;61.57;61.23;57.14;60.29
461;59.83;61.57;61.21;57.12;60.26
462;59.81;61.51;61.17;57.08;60.22
463;59.8;61.37;61.15;57.07;60.19
464;59.59;61.33;60.93;56.87;59.93
465;59.55;61.3;60.89;56.81;59.88
466;59.52;61.26;60.84;56.79;59.85
467;59.51;61.24;60.82;56.78;59.83
468;59.49;61.22;60.84;56.72;59.78
469;59.38;61.13;60.75;56.64;59.68
470;59.35;61.11;60.72;56.61;59.65
471;59.32;61.07;60.67;56.58;59.63
472;59.28;61.05;60.64;56.54;59.59
473;58.99;61.01;60.35;56.25;59.3
474;58.94;61.0;60.3;56.2;59.25
475;58.87;60.96;60.25;56.15;59.21
476;58.7;60.94;60.06;56.0;59.04
477;58.66;60.94;60.02;55.96;59.01
478;58.63;60.78;60.01;55.95;58.99
479;58.52;60.74;59.9;55.88;58.93
480;58.51;60.74;59.88;55.88;58.91
481;58.49;60.73;59.86;55.85;58.88
482;58.42;60.69;59.75;55.79;58.8
483;58.4;60.61;59.72;55.77;58.79
484;58.37;60.56;59.69;55.74;58.75
485;58.35;60.55;59.67;55.72;58.73
486;58.31;60.52;59.63;55.68;58.69
487;58.3;60.48;59.62;55.67;58.68
488;58.27;60.45;59.59;55.65;58.68
489;58.25;60.38;59.57;55.64;58.66
490;58.25;60.36;59.57;55.64;58.66
491;58.15;60.22;59.44;55.53;58.56
492;58.1;60.21;59.41;55.47;58.52
493;58.1;59.71;59.4;55.47;58.51
494;58.09;59.44;59.39;55.46;58.5
495;58.06;59.44;59.36;55.43;58.48
496;58.0;59.42;59.29;55.35;58.41
497;57.96;58.96;59.25;55.3;58.36
498;57.94;58.91;59.24;55.29;58.35
499;57.92;58.68;59.21;55.26;58.32
